Time/Second,Task_No,Time Stamp,OperationMode,isCollision,isCompliance,isReadyToMove,ToolPosition_x,ToolPosition_y,ToolPosition_z,ToolPosition_A,ToolPosition_b,ToolPosition_c,ToolForce_x,ToolForce_y,ToolForce_z,ToolTorque_x,ToolTorque_y,ToolTorque_z,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,Tool_Velocity,Tool_Acceleration
0,1,1572355021,AUT,FALSE,FALSE,TRUE,472.2502632,-399.9091645,170.106957,-179.9802437,0.014369772,-179.9901265,-14.54981846,-1.9229491,-3.007786746,-0.276854747,1.237232006,0.418397527,-76.41705665,67.62999573,68.8250576,-78.16093025,-62.92200256,75.57939376,-5.9885788,0.5,1
0.100303888,1,1572355021,AUT,FALSE,FALSE,TRUE,472.2502632,-399.9091645,170.106957,-179.9802437,0.014369772,-179.9901265,-14.54981846,-1.9229491,-3.007786746,-0.276854747,1.237232006,0.418397527,-76.41705665,67.62999573,68.8250576,-78.16093025,-62.92200256,75.57939376,-5.9885788,0.5,1
0.201037884,1,1572355021,AUT,FALSE,FALSE,TRUE,472.2502632,-399.9091645,170.106957,-179.9802437,0.014369772,-179.9901265,-14.54981846,-1.9229491,-3.007786746,-0.276854747,1.237232006,0.418397527,-74.96941909,67.79269637,69.6546524,-76.19091339,-62.9234967,76.29677353,-5.739068988,0.5,1
0.301854849,1,1572355021,AUT,FALSE,TRUE,TRUE,488.4295769,-397.6717143,180.3550331,179.8662697,0.926918372,-179.9122336,-23.22409904,-4.308662653,-3.448945638,-0.498111381,1.609586113,0.822490966,-74.96941909,67.79269637,69.6546524,-76.19091339,-62.9234967,76.29677353,-5.739068988,1,1
0.402315855,1,1572355021,AUT,FALSE,TRUE,TRUE,512.0978696,-397.5783936,194.5377457,179.8561048,0.901674842,-179.8061094,-17.09079207,-3.327275983,-2.125123461,-0.489402925,1.408211891,1.046036736,-71.7651638,68.2939373,70.42119255,-71.53328018,-62.92376037,78.85052833,-6.259175494,1,1
0.502779961,1,1572355021,AUT,FALSE,TRUE,TRUE,540.3503606,-399.4204839,205.3832123,179.8553211,0.843432142,-179.7586833,-11.95605478,-4.156056517,-0.70106358,-0.264059283,1.165053153,1.053395394,-67.55429993,69.20603599,70.46616783,-65.28367309,-62.92409545,81.35401382,-7.553608706,1,1
0.603249788,1,1572355022,AUT,FALSE,TRUE,TRUE,569.2889468,-401.9365402,209.1888682,179.8273372,0.723452557,-179.8329292,-11.24792557,-0.38235496,0.821567612,0.401849894,1.694464077,0.989380606,-62.80411033,70.63456764,69.78807793,-58.07938843,-62.92738586,83.43533592,-9.38242035,1,1
0.703719854,1,1572355022,AUT,FALSE,TRUE,TRUE,569.2889468,-401.9365402,209.1888682,179.8273372,0.723452557,-179.8329292,-11.24792557,-0.38235496,0.821567612,0.401849894,1.694464077,0.989380606,-62.80411033,70.63456764,69.78807793,-58.07938843,-62.92738586,83.43533592,-9.38242035,1,1
0.804179907,1,1572355022,AUT,FALSE,TRUE,TRUE,595.4147555,-405.7899878,208.1719166,179.8711286,0.601742461,-179.8390703,-6.090578757,1.879823494,-1.727040046,0.257040431,0.212349122,0.743718972,-58.13052635,72.36804886,68.71808166,-50.59945335,-62.99747863,85.07705039,-11.71429253,1,1
0.904729843,1,1572355022,AUT,FALSE,TRUE,TRUE,616.7336172,-410.3089142,207.7594711,179.927281,0.454589707,-179.9059616,2.673049186,2.794212561,-4.071703357,0.443863026,-0.7120176,0.553111607,-53.88000869,74.14367638,68.03787003,-43.13744659,-63.26691833,86.85781746,-14.37231446,1,1
1.005230904,1,1572355022,AUT,FALSE,TRUE,TRUE,616.7336172,-410.3089142,207.7594711,179.927281,0.454589707,-179.9059616,2.673049186,2.794212561,-4.071703357,0.443863026,-0.7120176,0.553111607,-53.88000869,74.14367638,68.03787003,-43.13744659,-63.26691833,86.85781746,-14.37231446,1,1
1.105699778,1,1572355022,AUT,FALSE,TRUE,TRUE,637.3555124,-418.3393846,215.0141944,179.975424,0.215587979,-179.9862262,14.47153614,3.771554155,-2.52458782,0.293200166,-2.320874222,0.345359103,-48.63948211,76.09629021,67.78906059,-32.78067283,-63.93561218,89.98921966,-18.52878228,1,1
1.206166983,1,1572355022,AUT,FALSE,TRUE,TRUE,643.4817791,-422.3810319,223.3027586,-179.9351997,0.125097896,179.9037312,19.00910773,10.20561528,-5.334062624,1.205838791,-3.008687439,-0.016869021,-46.33457794,76.63703384,67.76629143,-27.81243896,-64.17694885,91.81549072,-20.80068627,1,1
1.306629896,1,1572355022,AUT,FALSE,TRUE,TRUE,643.4817791,-422.3810319,223.3027586,-179.9351997,0.125097896,179.9037312,19.00910773,10.20561528,-5.334062624,1.205838791,-3.008687439,-0.016869021,-46.33457794,76.63703384,67.76629143,-27.81243896,-64.17694885,91.81549072,-20.80068627,1,1
1.407083988,1,1572355022,AUT,FALSE,TRUE,TRUE,647.8408341,-420.837801,232.8447115,-179.8829888,0.056509186,179.8091843,14.69268351,13.0316935,-3.540186357,1.489004767,-2.375569396,-0.210210419,-44.75174674,76.59401207,67.77271843,-24.89264717,-64.2051123,93.22731628,-21.86961823,1,1
1.507613897,1,1572355022,AUT,FALSE,TRUE,TRUE,653.2200696,-411.1412263,242.4317694,-179.7885458,-0.036159434,179.7546352,13.23995484,9.64945726,-1.894760669,1.066871604,-0.62987584,-0.663283727,-43.53607178,76.10204772,67.89891014,-23.95609359,-64.16157348,94.21581116,-21.5233738,1,1
1.608074903,1,1572355023,AUT,FALSE,TRUE,TRUE,653.2200696,-411.1412263,242.4317694,-179.7885458,-0.036159434,179.7546352,13.23995484,9.64945726,-1.894760669,1.066871604,-0.62987584,-0.663283727,-43.53607178,76.10204772,67.89891014,-23.95609359,-64.16157348,94.21581116,-21.5233738,1,1
1.708591938,1,1572355023,AUT,FALSE,TRUE,TRUE,661.0065871,-393.4025757,251.2082497,-179.8267182,-0.082766738,179.8141802,3.753781789,2.763476589,-3.118165594,0.110371425,0.199155496,-0.570527014,-42.4513401,75.27370605,67.98412284,-24.70707435,-63.93578247,94.70908356,-19.68575249,1,1
1.809069872,1,1572355023,AUT,FALSE,TRUE,TRUE,665.7643523,-379.4125433,255.803738,-179.7365805,-0.153582437,179.7672572,6.718156368,6.568572231,-3.74058504,0.66713746,0.024436718,-0.932694463,-41.93831978,74.67623176,68.08992462,-25.85256729,-63.6888153,94.85899887,-18.18846703,1,1
1.909550905,1,1572355023,AUT,FALSE,TRUE,TRUE,665.7643523,-379.4125433,255.803738,-179.7365805,-0.153582437,179.7672572,6.718156368,6.568572231,-3.74058504,0.66713746,0.024436718,-0.932694463,-41.72426834,73.98415833,68.31966248,-27.92783661,-63.38294494,94.92626953,-16.14149438,1,1
2.010279894,1,1572355023,AUT,FALSE,TRUE,TRUE,670.1548513,-357.2586984,259.6735278,-179.5988548,-0.42741898,179.6308483,11.43731075,9.013254164,-2.684845807,0.764696624,0.17235361,-1.661676016,-41.72426834,73.98415833,68.31966248,-27.92783661,-63.38294494,94.92626953,-16.14149438,1,1
2.111083984,1,1572355023,AUT,FALSE,TRUE,TRUE,672.3366789,-333.8767756,261.4779389,-179.5797027,-0.644626669,179.613816,11.29221449,9.490256359,-1.866859861,0.990927434,1.124364992,-1.722736907,-41.99819183,72.73305588,68.81006469,-32.77388534,-62.88278686,94.30481758,-11.97357331,1,1
