Time/Second,Task_No,Time Stamp,OperationMode,isCollision,isCompliance,isReadyToMove,ToolPosition_x,ToolPosition_y,ToolPosition_z,ToolPosition_A,ToolPosition_b,ToolPosition_c,ToolForce_x,ToolForce_y,ToolForce_z,ToolTorque_x,ToolTorque_y,ToolTorque_z,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,Tool_Velocity,Tool_Acceleration
0,1,1571917297,AUT,FALSE,FALSE,TRUE,471.7148504,-400.0882735,169.5981863,179.9916214,-0.049350363,179.9875394,1.803870254,-0.957018863,5.344460232,-0.259966252,1.039675284,0.162673781,-75.85157661,66.30548058,66.77334366,-78.1863327,-60.95409851,74.30865326,-6.697828675,0.5,1
0.100411892,1,1571917297,AUT,FALSE,FALSE,TRUE,471.7148504,-400.0882735,169.5981863,179.9916214,-0.049350363,179.9875394,1.803870254,-0.957018863,5.344460232,-0.259966252,1.039675284,0.162673781,-75.85157661,66.30548058,66.77334366,-78.1863327,-60.95409851,74.30865326,-6.697828675,0.5,1
0.200998068,1,1571917298,AUT,FALSE,TRUE,TRUE,468.9388831,-399.466716,167.2941861,-179.9670991,-0.580258638,179.8667688,3.229957038,-1.663885849,11.13764886,-0.694923142,1.447831131,0.067061897,-75.88135299,66.36656456,66.63918342,-78.33688316,-60.95780639,74.64477653,-6.697416688,1,1
0.301955938,1,1571917298,AUT,FALSE,TRUE,TRUE,468.9388831,-399.466716,167.2941861,-179.9670991,-0.580258638,179.8667688,3.229957038,-1.663885849,11.13764886,-0.694923142,1.447831131,0.067061897,-75.88135299,66.36656456,66.63918342,-78.33688316,-60.95780639,74.64477653,-6.697416688,1,1
0.402498007,1,1571917298,AUT,FALSE,TRUE,TRUE,469.4845932,-400.9850088,153.990415,179.9481934,-0.062457556,-179.9727487,-6.554532461,-2.622762024,-3.217331954,-0.281361575,0.892772224,0.391515422,-76.00551224,67.06612243,65.67211533,-78.8980545,-61.43043273,72.4314331,-6.433559419,1,1
0.502991915,1,1571917298,AUT,FALSE,TRUE,TRUE,473.630886,-402.7765823,155.0461088,179.9627499,0.011485807,179.9139494,-6.554532461,-2.622762024,-3.217331954,-0.281361575,0.892772224,0.391515422,-75.50573044,67.69795646,66.12218056,-77.71727829,-61.88683776,73.44514503,-6.696760944,1,1
0.603560925,1,1571917298,AUT,FALSE,TRUE,TRUE,473.630886,-402.7765823,155.0461088,179.9627499,0.011485807,179.9139494,-3.215062334,1.990373506,3.237856599,0.185660656,0.9947638,0.195741198,-75.50573044,67.69795646,66.12218056,-77.71727829,-61.88683776,73.44514503,-6.696760944,1,1
0.70409894,1,1571917298,AUT,FALSE,TRUE,TRUE,487.6690918,-396.5238792,151.3796787,179.9846704,0.24561796,179.9453495,-11.73440676,1.051715101,4.355571386,-0.054837016,1.506918519,0.129983041,-73.80785179,68.48695678,66.07441406,-76.43270187,-62.31267333,73.46922569,-5.924435813,1,1
0.80456996,1,1571917298,AUT,FALSE,TRUE,TRUE,487.6690918,-396.5238792,151.3796787,179.9846704,0.24561796,179.9453495,-11.73440676,1.051715101,4.355571386,-0.054837016,1.506918519,0.129983041,-73.80785179,68.48695678,66.07441406,-76.43270187,-62.31267333,73.46922569,-5.924435813,1,1
0.905124903,1,1571917298,AUT,FALSE,TRUE,TRUE,508.6976211,-391.461235,148.3031503,179.8220369,0.458496139,-179.9186582,-9.297493224,-5.097556188,-3.011360882,-0.367998012,0.617501118,0.633235724,-70.98885612,69.65688057,65.87011986,-73.6797512,-62.77262695,73.8616127,-5.300923925,1,1
