Time/Second,Task_No,Time Stamp,OperationMode,isCollision,isCompliance,isReadyToMove,ToolPosition_x,ToolPosition_y,ToolPosition_z,ToolPosition_A,ToolPosition_b,ToolPosition_c,ToolForce_x,ToolForce_y,ToolForce_z,ToolTorque_x,ToolTorque_y,ToolTorque_z,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,Tool_Velocity,Tool_Acceleration
0,1,1571997543,AUT,FALSE,FALSE,TRUE,471.9747293,-399.9948794,169.9778674,-179.9919787,-0.007915082,-179.9998575,-2.631201198,-0.894481554,1.407480115,-0.235201216,0.544547223,0.057284889,-74.69658737,64.04852486,63.27525901,-78.18035545,-57.5259082,72.17967109,-8.020788575,0.5,1
0.100498199,1,1571997543,AUT,FALSE,FALSE,TRUE,471.9747293,-399.9948794,169.9778674,-179.9919787,-0.007915082,-179.9998575,-2.631201198,-0.894481554,1.407480115,-0.235201216,0.544547223,0.057284889,-74.69658737,64.04852486,63.27525901,-78.18035545,-57.5259082,72.17967109,-8.020788575,0.5,1
0.201420069,1,1571997543,AUT,FALSE,TRUE,TRUE,471.9621134,-400.0146421,169.9871396,-179.9938385,-0.009684265,-179.9990957,-1.642528476,-0.569761039,1.052094173,-0.215963923,0.345158478,0.064039139,-74.69697189,64.04888878,63.27500496,-78.17834014,-57.52648498,72.18299446,-8.020757681,1,1
0.302356005,1,1571997543,AUT,FALSE,TRUE,TRUE,472.2248654,-399.9065843,170.076844,-179.9776763,0.004464159,-179.9920115,-1.850075503,-0.10165313,0.765295829,-0.174105389,0.122087915,0.012049028,-74.67183036,64.04891281,63.27779961,-78.15953293,-57.52647399,72.18288803,-8.02055855,1,1
0.402916193,1,1571997544,AUT,FALSE,TRUE,TRUE,472.2248654,-399.9065843,170.076844,-179.9776763,0.004464159,-179.9920115,-1.850075503,-0.10165313,0.765295829,-0.174105389,0.122087915,0.012049028,-74.67183036,64.04891281,63.27779961,-78.15953293,-57.52647399,72.18288803,-8.02055855,1,1
0.503450155,1,1571997544,AUT,FALSE,TRUE,TRUE,474.119704,-399.9016045,170.8974969,-179.9641125,0.123157153,-179.9132102,-4.405486083,-0.349769506,0.394952175,-0.128520693,0.139143859,0.041477044,-74.48775444,64.04907074,63.27974624,-77.94513473,-57.52621582,72.18304252,-8.018052294,1,1
0.604040146,1,1571997544,AUT,FALSE,TRUE,TRUE,474.119704,-399.9016045,170.8974969,-179.9641125,0.123157153,-179.9132102,-4.405486083,-0.349769506,0.394952175,-0.128520693,0.139143859,0.041477044,-74.48775444,64.04907074,63.27974624,-77.94513473,-57.52621582,72.18304252,-8.018052294,1,1
0.70464015,1,1571997544,AUT,FALSE,TRUE,TRUE,480.8303419,-398.3333087,173.5481472,179.9984909,0.346624728,-179.953416,-9.579141083,-1.718670667,0.517294537,-0.307453852,0.43834473,0.014391548,-73.81839523,64.20623703,63.48313064,-77.10313911,-57.52602905,72.53241462,-7.845742037,1,1
0.805247068,1,1571997544,AUT,FALSE,TRUE,TRUE,480.8303419,-398.3333087,173.5481472,179.9984909,0.346624728,-179.953416,-9.579141083,-1.718670667,0.517294537,-0.307453852,0.43834473,0.014391548,-73.81839523,64.20623703,63.48313064,-77.10313911,-57.52602905,72.53241462,-7.845742037,1,1
0.905857086,1,1571997544,AUT,FALSE,TRUE,TRUE,507.0697236,-394.1230871,178.4804531,179.9803253,0.716474545,-179.9772808,-16.97630074,-1.919330493,0.10303145,-0.348073568,1.521695316,0.104093806,-70.56149483,65.38706474,63.75875702,-73.15585098,-57.65788146,74.00230293,-7.639240269,1,1
1.006438017,1,1571997544,AUT,FALSE,TRUE,TRUE,507.0697236,-394.1230871,178.4804531,179.9803253,0.716474545,-179.9772808,-16.97630074,-1.919330493,0.10303145,-0.348073568,1.521695316,0.104093806,-70.56149483,65.38706474,63.75875702,-73.15585098,-57.65788146,74.00230293,-7.639240269,1,1
1.106978178,1,1571997544,AUT,FALSE,TRUE,TRUE,536.5709142,-390.3282749,184.957842,179.9459475,0.778004014,-179.9795237,-10.73652225,-3.739922817,-1.440705564,-0.270284802,0.510619655,0.293562872,-66.6571907,66.66756591,63.78409424,-68.00748596,-57.70063476,76.0758522,-7.878553394,1,1
1.207538128,1,1571997544,AUT,FALSE,TRUE,TRUE,570.0268704,-387.0314494,191.4719303,179.9242717,0.717072582,-179.9123317,-11.50623659,-0.454379239,0.21035831,-0.328280034,0.900831533,0.378067397,-61.56730728,68.41041298,63.5537075,-60.86151466,-57.85864013,78.77381286,-8.721383287,1,1
1.308117151,1,1571997544,AUT,FALSE,TRUE,TRUE,596.9566693,-388.9601127,193.596759,179.8811454,0.636737357,-179.7934681,-11.50623659,-0.454379239,0.21035831,-0.328280034,0.900831533,0.378067397,-57.12568588,70.25234642,62.86428451,-53.76980896,-57.96406494,80.90054283,-10.40050621,1,1
1.408666134,1,1571997545,AUT,FALSE,TRUE,TRUE,596.9566693,-388.9601127,193.596759,179.8811454,0.636737357,-179.7934681,-7.186393293,-3.013935898,-0.651353712,0.072785178,0.313099606,0.429038868,-57.12568588,70.25234642,62.86428451,-53.76980896,-57.96406494,80.90054283,-10.40050621,1,1
1.509263039,1,1571997545,AUT,FALSE,TRUE,TRUE,619.2058721,-394.8371118,191.9955174,-179.9946073,0.472141695,-179.8427979,2.300646776,-2.713505006,2.349054312,-0.382828779,-0.562647185,-0.032858171,-53.08490066,72.40997886,62.05638084,-46.30200348,-58.02626953,82.92619171,-13.06421356,1,1
1.609854221,1,1571997545,AUT,FALSE,TRUE,TRUE,638.9636823,-400.2737255,184.3536282,-179.7610394,0.022431998,-179.9878073,11.30969482,6.85251514,0.677800289,0.631225688,-1.666438774,-1.088597042,-49.55211983,74.71537743,61.32884559,-37.98477287,-58.41471313,85.06905441,-16.18360978,1,1
1.710530043,1,1571997545,AUT,FALSE,TRUE,TRUE,638.9636823,-400.2737255,184.3536282,-179.7610394,0.022431998,-179.9878073,11.30969482,6.85251514,0.677800289,0.631225688,-1.666438774,-1.088597042,-49.55211983,74.71537743,61.32884559,-37.98477287,-58.41471313,85.06905441,-16.18360978,1,1
1.811585188,1,1571997545,AUT,FALSE,TRUE,TRUE,646.8997923,-404.8307213,179.5746112,-179.6519154,-0.246071159,179.9646795,25.99330505,8.387536711,-3.352423377,1.040199334,-3.720734796,-1.689341451,-46.6624649,76.94427681,61.19325027,-33.38234939,-58.87677062,86.23549347,-18.09320526,1,1
1.912281036,1,1571997545,AUT,FALSE,TRUE,TRUE,648.0353812,-410.5611175,180.7373246,-179.5788915,-0.315823727,179.8322949,24.58198926,12.86067696,-3.953724558,1.574693048,-3.56408972,-2.083268808,-45.90877876,77.58091049,61.24040909,-30.93749656,-58.99597229,87.08194885,-19.50542565,1,1
2.012720108,1,1571997545,AUT,FALSE,TRUE,TRUE,648.0353812,-410.5611175,180.7373246,-179.5788915,-0.315823727,179.8322949,24.58198926,12.86067696,-3.953724558,1.574693048,-3.56408972,-2.083268808,-45.90877876,77.58091049,61.24040909,-30.93749656,-58.99597229,87.08194885,-19.50542565,1,1
2.113247156,1,1571997545,AUT,FALSE,TRUE,TRUE,646.6459836,-408.844279,186.3952773,-179.4163516,-0.535529978,179.6844153,10.96919993,10.60066144,-0.07909233,0.817311699,-0.179537911,-2.894296149,-46.00953712,77.1672409,61.5070404,-31.1428276,-58.97124755,87.71310997,-19.50314598,1,1
