Time/Second,Task_No,Time Stamp,OperationMode,isCollision,isCompliance,isReadyToMove,ToolPosition_x,ToolPosition_y,ToolPosition_z,ToolPosition_A,ToolPosition_b,ToolPosition_c,ToolForce_x,ToolForce_y,ToolForce_z,ToolTorque_x,ToolTorque_y,ToolTorque_z,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,Tool_Velocity,Tool_Acceleration
0,1,1572952493,AUT,FALSE,FALSE,TRUE,472.0178965,-400.0281998,170.0265146,-179.999075,0.001934134,-179.9959635,-5.486088141,-2.063167327,4.058766826,-0.529445555,0.551346777,0.162746113,-71.43783646,59.26064529,54.85043793,-78.17505798,-49.43473022,67.6913681,-11.55008469,0.5,1
0.100410938,1,1572952493,AUT,FALSE,FALSE,TRUE,472.0178965,-400.0281998,170.0265146,-179.999075,0.001934134,-179.9959635,-5.486088141,-2.063167327,4.058766826,-0.529445555,0.551346777,0.162746113,-71.43783646,59.26064529,54.85043793,-78.17505798,-49.43473022,67.6913681,-11.55008469,0.5,1
0.201407909,1,1572952493,AUT,FALSE,TRUE,TRUE,479.1399278,-398.8899061,173.1956159,179.9545636,0.674108112,-179.9658879,-14.57311544,-2.114816602,-3.075421854,-0.479440296,0.122699374,0.348007948,-71.26921692,59.30756034,55.02069168,-77.92871361,-49.43473571,67.32059669,-11.33109971,1,1
0.302007914,1,1572952493,AUT,FALSE,TRUE,TRUE,498.949105,-396.5023264,183.299023,179.9600718,0.688096668,-179.971888,-14.57311544,-2.114816602,-3.075421854,-0.479440296,0.122699374,0.348007948,-68.88475113,60.14331436,55.82303352,-74.29644813,-49.45805969,69.8353981,-11.16535378,1,1
0.402693033,1,1572952493,AUT,FALSE,TRUE,TRUE,498.949105,-396.5023264,183.299023,179.9600718,0.688096668,-179.971888,-9.408269912,-1.736605634,2.396730796,-0.178316132,0.940631498,0.386887278,-68.88475113,60.14331436,55.82303352,-74.29644813,-49.45805969,69.8353981,-11.16535378,1,1
0.503211975,1,1572952493,AUT,FALSE,TRUE,TRUE,531.3779926,-394.9293261,190.7876045,179.9604071,0.705867429,-179.9969471,-7.88013068,-3.731473855,2.369500619,-0.814784542,-0.165824465,0.413398758,-64.63821258,61.98510704,55.70929413,-67.95869979,-49.46171813,72.75883598,-11.45936509,1,1
0.603756905,1,1572952493,AUT,FALSE,TRUE,TRUE,531.3779926,-394.9293261,190.7876045,179.9604071,0.705867429,-179.9969471,-7.88013068,-3.731473855,2.369500619,-0.814784542,-0.165824465,0.413398758,-64.63821258,61.98510704,55.70929413,-67.95869979,-49.46171813,72.75883598,-11.45936509,1,1
0.704308987,1,1572952493,AUT,FALSE,TRUE,TRUE,560.1883947,-393.9823998,189.6805837,179.9535302,0.578149906,-179.9569066,-3.822445611,-1.719230702,0.209241567,-0.478662612,-0.614215851,0.330410887,-60.5248249,64.29131241,55.11306266,-61.88596573,-49.76316101,74.87597008,-11.96245651,1,1
0.804816961,1,1572952494,AUT,FALSE,TRUE,TRUE,560.1883947,-393.9823998,189.6805837,179.9535302,0.578149906,-179.9569066,-3.822445611,-1.719230702,0.209241567,-0.478662612,-0.614215851,0.330410887,-56.77908096,66.77535553,54.57739677,-55.85771942,-50.08859802,76.88863449,-13.00869141,1,1
0.905367851,1,1572952494,AUT,FALSE,TRUE,TRUE,584.3915757,-394.9534945,186.9344232,-179.9882002,0.434919832,-179.9744729,2.494689562,0.376623474,-0.916607165,-0.53677617,-1.32868063,0.002228627,-56.77908096,66.77535553,54.57739677,-55.85771942,-50.08859802,76.88863449,-13.00869141,1,1
