Time/Second,Task_No,Time Stamp,OperationMode,isCollision,isCompliance,isReadyToMove,ToolPosition_x,ToolPosition_y,ToolPosition_z,ToolPosition_A,ToolPosition_b,ToolPosition_c,ToolForce_x,ToolForce_y,ToolForce_z,ToolTorque_x,ToolTorque_y,ToolTorque_z,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,Tool_Velocity,Tool_Acceleration
0,1,1572272002,AUT,FALSE,FALSE,TRUE,471.9107409,-400.0025403,169.8740193,-179.9950548,-0.014658049,179.9943691,-1.882547582,-0.57865642,1.492234907,-0.262063354,0.400060104,0.031260975,-77.05372123,69.19732589,71.07601204,-78.18197937,-65.13561035,77.07456093,-5.246400838,0.5,1
0.100483179,1,1572272002,AUT,FALSE,FALSE,TRUE,471.9107409,-400.0025403,169.8740193,-179.9950548,-0.014658049,179.9943691,-1.882547582,-0.57865642,1.492234907,-0.262063354,0.400060104,0.031260975,-77.05372123,69.19732589,71.07601204,-78.18197937,-65.13561035,77.07456093,-5.246400838,0.5,1
0.201066017,1,1572272002,AUT,FALSE,TRUE,TRUE,472.0868349,-400.5943727,169.9541118,179.9288834,0.001442813,-179.9925833,-1.825738333,-2.220875528,3.107526988,-0.446997468,0.185657769,0.196861872,-77.04088783,69.19963989,71.06809501,-78.09290084,-65.13674194,77.07843018,-5.248519138,1,1
0.301668167,1,1572272002,AUT,FALSE,TRUE,TRUE,475.8083458,-401.0720499,168.6291969,179.8937254,0.380582184,179.9686846,-11.35305243,-3.307381398,0.9400535,-0.633702741,0.848128475,0.501340218,-76.75961723,69.48190956,71.04297066,-77.64934158,-65.20761474,76.79859466,-5.298939519,1,1
0.40220499,1,1572272002,AUT,FALSE,TRUE,TRUE,490.729347,-401.5445119,168.86449,179.8351572,0.910468442,-179.9982141,-11.35305243,-3.307381398,0.9400535,-0.633702741,0.848128475,0.501340218,-75.08550338,70.23577766,71.1215229,-75.40159378,-65.52199401,77.02305564,-5.4216568,1,1
0.50269413,1,1572272003,AUT,FALSE,TRUE,TRUE,490.729347,-401.5445119,168.86449,179.8351572,0.910468442,-179.9982141,-25.48528792,-3.884487388,1.188748749,-0.702206588,1.994588365,0.807215009,-75.08550338,70.23577766,71.1215229,-75.40159378,-65.52199401,77.02305564,-5.4216568,1,1
0.603243113,1,1572272003,AUT,FALSE,TRUE,TRUE,517.8556659,-400.0413698,170.8392738,179.8706432,0.980134865,-179.9904169,-18.39712475,-5.517763224,1.946235284,-1.238140352,0.487429637,0.665294556,-71.30790253,71.49981651,71.14728241,-70.58341598,-65.83914184,78.45812416,-5.876041031,1,1
0.703783035,1,1572272003,AUT,FALSE,TRUE,TRUE,549.027223,-399.3422497,172.4531326,179.9232505,0.638455587,179.9653467,-2.08966524,-5.209666615,1.113448484,-1.163654105,-0.593627744,0.510947073,-66.44461555,73.03261871,70.87222938,-64.02566299,-66.03789001,80.5012928,-7.084252169,1,1
0.804322004,1,1572272003,AUT,FALSE,TRUE,TRUE,575.7941005,-403.219612,174.8335064,-179.997347,0.590217573,179.9514917,3.556209687,-1.56657559,-0.382561634,-1.068100054,-1.402871289,0.084818533,-62.10109176,74.42639236,70.46089783,-57.09267196,-66.06831115,82.25944519,-9.197884375,1,1
0.904886007,1,1572272003,AUT,FALSE,TRUE,TRUE,575.7941005,-403.219612,174.8335064,-179.997347,0.590217573,179.9514917,3.556209687,-1.56657559,-0.382561634,-1.068100054,-1.402871289,0.084818533,-62.10109176,74.42639236,70.46089783,-57.09267196,-66.06831115,82.25944519,-9.197884375,1,1
1.005472183,1,1572272003,AUT,FALSE,TRUE,TRUE,592.3967269,-405.9951242,176.9303376,-179.7669315,-0.063097992,179.7121277,26.99062938,9.188840869,-0.662421699,-0.128452035,-3.6996318,-0.987011619,-58.70850677,75.54150467,70.18857765,-51.37103691,-66.05289184,84.30974808,-11.31121445,1,1
1.10602212,1,1572272003,AUT,FALSE,TRUE,TRUE,599.3366302,-402.3541209,177.5803951,-179.5001147,-0.304543649,179.4961479,25.63477817,15.93520799,-1.14085184,0.674030607,-3.289829786,-1.894263544,-57.29226264,75.95986061,70.23147239,-49.53531418,-66.04868957,85.08010254,-11.80413322,1,1
1.206683159,1,1572272003,AUT,FALSE,TRUE,TRUE,600.9903587,-382.4898702,177.2591299,-179.4121007,-0.596640478,179.1934705,19.19855678,19.55908649,0.296391935,0.722240427,-1.195001077,-2.652313912,-57.16018638,75.57611847,70.63218154,-52.01520652,-65.97592163,85.0002285,-9.413576894,1,1
1.307610989,1,1572272003,AUT,FALSE,TRUE,TRUE,600.9903587,-382.4898702,177.2591299,-179.4121007,-0.596640478,179.1934705,19.19855678,19.55908649,0.296391935,0.722240427,-1.195001077,-2.652313912,-57.4981842,74.38978729,71.15048218,-57.89177628,-66.01730163,83.13197937,-3.7115181,1,1
1.408385038,1,1572272003,AUT,FALSE,TRUE,TRUE,603.1390806,-345.8821239,177.2564318,-179.8413229,-0.044360676,179.4104428,-1.493260414,7.251352239,-5.125740214,-0.126867861,-0.00235421,-0.522390857,-57.4981842,74.38978729,71.15048218,-57.89177628,-66.01730163,83.13197937,-3.7115181,1,1
1.509101152,1,1572272004,AUT,FALSE,TRUE,TRUE,600.2716963,-304.1263867,182.7303003,-179.8906359,-0.192606235,179.4173221,0.158219779,5.348400592,-2.176849178,0.088356816,-0.010254003,-0.198977714,-57.50720329,72.67352028,71.90628662,-63.95671005,-65.72515319,82.38066902,1.962237163,1,1
1.609657049,1,1572272004,AUT,FALSE,TRUE,TRUE,597.2100604,-262.0969455,189.7787759,179.9655521,0.212936616,179.5323013,-9.71293355,4.280656488,-3.472929502,0.173037659,0.429690477,0.296128904,-57.26350593,70.85874023,72.75679321,-69.60531693,-65.37064086,81.20861664,7.671629331,1,1
1.710144043,1,1572272004,AUT,FALSE,TRUE,TRUE,597.2100604,-262.0969455,189.7787759,179.9655521,0.212936616,179.5323013,-9.71293355,4.280656488,-3.472929502,0.173037659,0.429690477,0.296128904,-55.9382595,69.30360832,73.57129554,-73.71429634,-64.8637976,80.72117729,12.88903999,1,1
1.810688019,1,1572272004,AUT,FALSE,TRUE,TRUE,596.157346,-218.7697024,197.195221,179.990416,0.293362126,179.5397579,-14.10339128,6.617648738,0.997511248,0.614335993,1.415724742,0.478144619,-55.9382595,69.30360832,73.57129554,-73.71429634,-64.8637976,80.72117729,12.88903999,1,1
1.911267996,1,1572272004,AUT,FALSE,TRUE,TRUE,600.5450691,-157.6411518,199.0319297,179.9450085,0.290455266,179.5528462,-11.24488978,5.836437747,2.884662325,0.549571735,1.408551933,0.521220065,-53.06226539,68.28511047,73.75106277,-76.2207344,-64.38020141,80.07267494,18.03914909,1,1
2.011801004,1,1572272004,AUT,FALSE,TRUE,TRUE,600.5450691,-157.6411518,199.0319297,179.9450085,0.290455266,179.5528462,-11.24488978,5.836437747,2.884662325,0.549571735,1.408551933,0.521220065,-53.06226539,68.28511047,73.75106277,-76.2207344,-64.38020141,80.07267494,18.03914909,1,1
2.112356186,1,1572272004,AUT,FALSE,TRUE,TRUE,611.6694526,-114.2314147,194.6629375,179.9237322,0.160009919,179.7827116,-1.599719116,-0.010567352,0.426580884,-0.566568041,0.015691878,0.691357462,-47.6760601,68.11282081,73.03623046,-76.89240074,-64.30019348,79.42899628,23.76752014,1,1
