Time/Second,Task_No,Time Stamp,OperationMode,isCollision,isCompliance,isReadyToMove,ToolPosition_x,ToolPosition_y,ToolPosition_z,ToolPosition_A,ToolPosition_b,ToolPosition_c,ToolForce_x,ToolForce_y,ToolForce_z,ToolTorque_x,ToolTorque_y,ToolTorque_z,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,Tool_Velocity,Tool_Acceleration
0,1,1573810956,AUT,FALSE,FALSE,TRUE,472.2898142,-399.6399981,169.8557255,-179.959423,-0.000757021,179.979246,-25.15782838,2.728091657,14.03579853,0.023789713,3.261206591,-0.046364385,-62.65265694,51.80681648,37.04783134,-78.17143936,-32.81740905,60.85520439,-20.2252533,0.5,1
0.100280046,1,1573810956,AUT,FALSE,FALSE,TRUE,472.2898142,-399.6399981,169.8557255,-179.959423,-0.000757021,179.979246,-25.15782838,2.728091657,14.03579853,0.023789713,3.261206591,-0.046364385,-62.65265694,51.80681648,37.04783134,-78.17143936,-32.81740905,60.85520439,-20.2252533,0.5,1
0.200851202,1,1573810956,AUT,FALSE,TRUE,TRUE,480.4343454,-395.3772958,169.5029095,179.971467,0.8707685,179.8786057,-28.85438945,2.486925286,10.1363255,-1.260590572,1.371980701,-0.140852226,-62.34015427,52.01308136,37.38326454,-77.97945328,-32.81858459,60.2122158,-19.64500008,1,1
0.301373005,1,1573810956,AUT,FALSE,TRUE,TRUE,480.4343454,-395.3772958,169.5029095,179.971467,0.8707685,179.8786057,-28.85438945,2.486925286,10.1363255,-1.260590572,1.371980701,-0.140852226,-62.34015427,52.01308136,37.38326454,-77.97945328,-32.81858459,60.2122158,-19.64500008,1,1
0.401943207,1,1573810956,AUT,FALSE,TRUE,TRUE,512.7626694,-376.5396146,153.5585291,179.9526612,0.691740468,179.8922228,-13.16980143,-5.202150623,10.17523342,-1.557021302,-0.295195351,0.655593191,-58.48738289,55.05137786,37.60866966,-75.01472396,-34.43127319,60.72593307,-16.29659729,1,1
0.502443075,1,1573810956,AUT,FALSE,TRUE,TRUE,512.7626694,-376.5396146,153.5585291,179.9526612,0.691740468,179.8922228,-13.16980143,-5.202150623,10.17523342,-1.557021302,-0.295195351,0.655593191,-58.48738289,55.05137786,37.60866966,-75.01472396,-34.43127319,60.72593307,-16.29659729,1,1
0.602977991,1,1573810956,AUT,FALSE,TRUE,TRUE,550.0458863,-378.5135996,144.2119513,179.8027167,0.664564033,-179.7461565,-3.233584541,-5.602731391,-4.165719685,-0.933004745,-0.638872039,1.11880622,-54.14264718,59.17484207,36.62870979,-67.81235161,-34.96895507,62.98423805,-15.82709999,1,1
0.703569174,1,1573810956,AUT,FALSE,TRUE,TRUE,574.1646229,-392.5621412,158.4785394,-179.9531384,0.480261469,-179.9202263,1.825839636,2.604184446,-3.843364089,0.238988306,-1.179962342,0.069961774,-51.75460396,61.80724869,36.67359924,-59.62456054,-34.49368652,67.70196304,-18.07182656,1,1
0.804114103,1,1573810956,AUT,FALSE,TRUE,TRUE,574.1646229,-392.5621412,158.4785394,-179.9531384,0.480261469,-179.9202263,1.825839636,2.604184446,-3.843364089,0.238988306,-1.179962342,0.069961774,-51.75460396,61.80724869,36.67359924,-59.62456054,-34.49368652,67.70196304,-18.07182656,1,1
0.904715061,1,1573810957,AUT,FALSE,TRUE,TRUE,594.0909813,-399.4283649,177.0268395,-179.6036451,0.279256158,179.8489934,5.455828102,8.537803196,-0.173313352,0.644872438,-1.071435373,-1.636319229,-49.62135773,63.59167213,37.09196548,-52.59566231,-34.22650451,72.49199867,-19.91607742,1,1
