Time/Second,Task_No,Time Stamp,OperationMode,isCollision,isCompliance,isReadyToMove,ToolPosition_x,ToolPosition_y,ToolPosition_z,ToolPosition_A,ToolPosition_b,ToolPosition_c,ToolForce_x,ToolForce_y,ToolForce_z,ToolTorque_x,ToolTorque_y,ToolTorque_z,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,JointPosition,Tool_Velocity,Tool_Acceleration
0,1,1571911842,AUT,FALSE,FALSE,TRUE,471.9708989,-399.976521,169.9818915,-179.9925964,-0.010105283,179.9990742,-1.415303791,-0.265143098,0.993316496,-0.201942778,0.340289804,-0.011089592,-72.69923515,60.90641784,57.91086845,-78.18095626,-52.35841186,69.22982483,-10.21255417,0.5,1
0.100383997,1,1571911842,AUT,FALSE,FALSE,TRUE,471.9708989,-399.976521,169.9818915,-179.9925964,-0.010105283,179.9990742,-1.415303791,-0.265143098,0.993316496,-0.201942778,0.340289804,-0.011089592,-72.69923515,60.90641784,57.91086845,-78.18095626,-52.35841186,69.22982483,-10.21255417,0.5,1
0.201392174,1,1571911842,AUT,FALSE,TRUE,TRUE,474.9812057,-399.7043276,170.6638511,-179.9662571,0.380854433,179.9945272,-11.92767529,-2.967135791,0.828514593,-0.573957056,1.041785797,0.262321089,-72.57229499,60.99462433,58.02215652,-77.96755028,-52.35876342,69.05690002,-10.20705414,1,1
0.302202225,1,1571911842,AUT,FALSE,TRUE,TRUE,485.2298949,-399.1833634,174.1909654,-179.9701964,0.54177825,179.9265161,-15.18687781,-1.712143683,0.936137637,-0.354890894,1.20158467,0.281042994,-71.52125702,61.49596481,58.2986927,-76.28226471,-52.36282287,69.89011001,-10.20793305,1,1
0.402759075,1,1571911842,AUT,FALSE,TRUE,TRUE,485.2298949,-399.1833634,174.1909654,-179.9701964,0.54177825,179.9265161,-15.18687781,-1.712143683,0.936137637,-0.354890894,1.20158467,0.281042994,-71.52125702,61.49596481,58.2986927,-76.28226471,-52.36282287,69.89011001,-10.20793305,1,1
0.503371,1,1571911843,AUT,FALSE,TRUE,TRUE,508.8474851,-398.6171266,178.3258212,179.9441588,0.658124556,179.9975529,-13.75493533,-2.601012662,0.874864988,-0.74003595,0.899334962,0.281763027,-68.53006439,62.81452331,58.30903701,-72.11771507,-52.51430236,71.64669685,-10.21422959,1,1
0.603963137,1,1571911843,AUT,FALSE,TRUE,TRUE,533.1215436,-397.4480773,179.6375674,179.92842,0.539038436,-179.9869552,-8.537647752,-2.756125011,1.872114153,-0.664953102,0.650542907,0.367725573,-65.1848957,64.49149361,58.15164756,-67.39898757,-52.79141601,73.55411911,-10.43542557,1,1
0.704519033,1,1571911843,AUT,FALSE,TRUE,TRUE,557.3490024,-397.9978342,177.1694069,-179.9685041,0.397952072,179.986389,-1.739595305,-0.549457607,2.629580734,-0.698555771,0.126288422,-0.048374062,-61.61448326,66.54165573,57.60448036,-62.02902832,-53.01702026,75.28229599,-11.27562218,1,1
0.805067062,1,1571911843,AUT,FALSE,TRUE,TRUE,557.3490024,-397.9978342,177.1694069,-179.9685041,0.397952072,179.986389,-1.739595305,-0.549457607,2.629580734,-0.698555771,0.126288422,-0.048374062,-61.61448326,66.54165573,57.60448036,-62.02902832,-53.01702026,75.28229599,-11.27562218,1,1
0.905678034,1,1571911843,AUT,FALSE,TRUE,TRUE,578.00744,-395.7674567,173.4360448,-179.7515744,0.206819687,179.7326724,3.845340771,9.563280083,-1.195823766,0.217197879,-0.704927561,-1.020200888,-58.46769332,68.48135719,57.21167106,-57.27091484,-53.12959716,76.80964966,-12.15809556,1,1
1.006242037,1,1571911843,AUT,FALSE,TRUE,TRUE,595.8904528,-383.2150512,172.7661247,-179.5562257,0.022088751,179.4810733,9.075223011,13.55774254,-4.123396443,0.637299482,-1.097465107,-1.881052048,-55.69445228,69.66576576,57.33257904,-54.37908668,-53.32105041,78.01831741,-11.73206978,1,1
1.106820107,1,1571911843,AUT,FALSE,TRUE,TRUE,609.7063978,-359.8044978,176.9221971,-179.5678338,-0.219214115,179.398055,10.65825723,12.44916259,-3.381113447,0.298776685,-0.790038487,-1.84222551,-53.47158164,69.58493042,57.70102958,-54.07627258,-53.38989074,78.74101181,-9.575717931,1,1
1.207404137,1,1571911843,AUT,FALSE,TRUE,TRUE,609.7063978,-359.8044978,176.9221971,-179.5678338,-0.219214115,179.398055,10.65825723,12.44916259,-3.381113447,0.298776685,-0.790038487,-1.84222551,-53.47158164,69.58493042,57.70102958,-54.07627258,-53.38989074,78.74101181,-9.575717931,1,1
1.307967186,1,1571911843,AUT,FALSE,TRUE,TRUE,617.1067455,-323.3598868,184.717457,-179.6222625,-0.651779621,179.435189,17.95577835,6.777198724,-1.384264011,-0.119638091,-0.889097775,-1.547707016,-51.79062194,68.12279434,58.21127586,-56.86180114,-53.1832434,78.82765274,-5.529748538,1,1
1.40852809,1,1571911843,AUT,FALSE,TRUE,TRUE,617.1067455,-323.3598868,184.717457,-179.6222625,-0.651779621,179.435189,17.95577835,6.777198724,-1.384264011,-0.119638091,-0.889097775,-1.547707016,-51.64362487,65.79869156,58.81752548,-62.95455093,-52.75216186,77.00084953,-0.198038869,1,1
1.509148121,1,1571911844,AUT,FALSE,TRUE,TRUE,612.665686,-271.5008339,188.1264928,-179.7346577,-0.560670432,179.4233334,8.320969606,6.869925795,-2.728276652,-0.051809616,-0.117885509,-1.02364488,-51.64362487,65.79869156,58.81752548,-62.95455093,-52.75216186,77.00084953,-0.198038869,1,1
1.609922171,1,1571911844,AUT,FALSE,TRUE,TRUE,612.665686,-271.5008339,188.1264928,-179.7346577,-0.560670432,179.4233334,8.320969606,6.869925795,-2.728276652,-0.051809616,-0.117885509,-1.02364488,-51.64160614,62.37857551,60.07019004,-73.24758682,-52.62061706,73.12458458,8.6245285,1,1
